url,cvdr_id,title,doc_type,year,category,authority_type,authority_name,municipality,single_parent_relevant,mentions_single_parent_explicitly,single_parent_signals,benefit_signals,eligibility_signals,application_data_signals,eligibility_snippet,application_snippet
https://lokaleregelgeving.overheid.nl/CVDR747357/1,747357,Subsidieregeling Altenabon gemeente Altena 2025,Subsidieregeling,2025.0,subsidies,gemeente,Altena,Altena,True,True,"alleenstaande ouder, schoolkosten","participatie, regeling, schoolkosten, tegemoetkoming, toeslag","bijstandsnorm, inkomen, kostendelersnorm, participatiewet, uitkering, verblijf, vermogen, woonplaats","aanvraag, aanvragen, adres, beschikking, bewijs, digid, identiteitsbewijs","e in de rug. Het stimuleren van bestedingen bij lokale ondernemers en het versterken van de sociale samenhang in de gemeente. Artikel 3: Doelgroep 1. De verstrekking van de Altenabon is bedoeld voor huishoudens met een laag inkomen en een klein vermogen. Het college kan de Altenabon verlenen op aanvraag van de inwoner, of op basis van bij de gemeente beschikbare gegevens waaruit blijkt dat aan de voorwaarden wordt voldaan. 2. Een huishouden heeft een laag inkomen als gedurende de referteperiode het in aanmerking te nemen inkomen niet hoger is dan 120% van het toepasselijk sociaal minimum. 3. Een huishouden heeft een klein vermogen als het in aanmerking te nemen vermogen op de ‘peildatum vermogen’ (k) niet hoger is dan de van toepassing zijnde vermogensgrens. 4. Voor het vaststellen van het",Officiële publicaties van de overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Artikel 1 Begripsbepaling Artikel 2: Doel Artikel 3: Doelgroep Artikel 4: Altenabon Artikel 5: Aanvraagprocedure op basis van gemeentelijke gegevens Artikel 6: Aanvraagprocedure op basis van ingediende aanvragen Artikel 8: Termijnen voor beslissen en verstrekken Artikel 9: Weigeringsgronden Artikel 10: Verstrekkingen plafond Artikel 11: Misbruik van de regeling Artikel 12: Hardheidsclausule Artikel 13: Inwerkingtreding en duur subsidieregeling Artikel 14: Citeertitel Ondertekening Permalink
https://lokaleregelgeving.overheid.nl/CVDR746512/1,746512,Beleidsregels samenwonen Participatiewet gemeente Waddinxveen,Beleidsregels,,social_support,gemeente,Waddinxveen,Waddinxveen,True,True,"alleenstaande ouder, alleenstaande ouders, kinderen, minderjarig","participatie, regeling","arbeid, inkomen, kostendelersnorm, participatiewet, uitkering, verblijf, ww","aanvraag, adres, brp, inschrijving, kind",r dienstverlening Beleid & regelgeving Officiële publicaties van de overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Artikel 1 Begrippen Artikel 2 Overgangsperiode Artikel 3 Voorwaarden voor toekenning overgangsperiode Artikel 4 Uitsluitingsgronden Artikel 5 Toestemming intrekken Artikel 6 Hardheidsclausule Artikel 7 Citeertitel en inwerkingtreding Ondertekening Toelichting Permalink Printen Permanente link Naar de actuele versie van de regeling http://lokaleregelgeving.overheid.nl/CVDR746512 Naar de door u bekeken versie http://lokaleregelgeving.overheid.nl/CVDR74651,"rake is van een gezamenlijk hoofdverblijf, zonder gevolgen voor de uitkering; - zorgdragen voor elkaar: door bijdragen in de kosten van het huishouden of op een ander manier, kan onder andere blijken door een financiële bijdrage voor de vaste lasten, de boodschappen en incidentele kosten, of zorg op een andere manier. Artikel 2 Overgangsperiode 1. Het college van burgemeester en wethouders kan op aanvraag van één of twee uitkeringsgerechtigden eens in de vijf jaar een overgangsperiode toestaan. 2. Wanneer sprake is van twee uitkeringsgerechtigden uit verschillende gemeenten, dient iedere uitkeringsgerechtigde een aanvraag in bij het college van de gemeente waar de uitkering wordt ontvangen. 3. Een overgangsperiode moet vóór aanvang van het samenwonen worden aangevraagd. De uitkeringsgerech"
https://lokaleregelgeving.overheid.nl/CVDR746605/1,746605,Beleidsregel inkomensondersteuning Bernheze Participatiewet 2025,Beleidsregel,2025.0,social_support,gemeente,Bernheze,Bernheze,True,True,"alleenstaande ouder, alleenstaande ouders, kinderen, minderjarig, schoolkosten, kinderopvang, kinderopvangtoeslag, meedoenregeling","bijzondere bijstand, energietoeslag, individuele inkomenstoeslag, kinderopvang, leefgeld, meedoen, participatie, regeling, schoolkosten, sport, tegemoetkoming, toeslag, witgoed","aow, arbeid, bijstandsnorm, inkomen, kostendelersnorm, leeftijd, participatiewet, student, uitkering, verblijf, vermogen, wajong, ww","aanvraag, aanvragen, adres, bankrekening, beschikking, bewijs, identiteitsbewijs, kind, nota, offerte","or de opname bewoonde woning of onzelfstandige woonruimte. De ontvangen huurtoeslag wordt als voorliggende voorziening beschouwd. 2. Geen bijzondere bijstand is mogelijk als de woonruimte aan een andere persoon (onder)verhuurd kan worden, bijvoorbeeld via het project Onder De Pannen of tussenhuur (diplomatenclausule). 3. Bij het verlenen van bijzondere bijstand voor deze kosten gelden de volgende voorwaarden: a. de periode moet langer duren dan één maand, te rekenen vanaf de datum dat de bijstandsnorm bedoeld in artikel 23 van de wet wordt toegepast, en naar verwachting korter dan 12 maanden duren; b. er mag geen huurachterstand van meer dan één maand zijn; c. in de woonruimte wonen geen andere meerderjarigen; d. in afwijking van artikel 9 geldt een vermogensvrijlating ter hoogte van 25% v",ing Officiële publicaties van de overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule §1 - Algemeen Artikel 1 - Begripsomschrijvingen Artikel 2 - Algemene bepalingen Artikel 3 - Aanvraag Artikel 4 - Maatwerk Artikel 5 – Zeer dringende redenen §2 - Middelen Artikel 6 - Inkomen Artikel 6a - Inkomen van zelfstandigen Artikel 6b - Inkomen van parttime ondernemer Artikel 7 - Vermogen §3 - Draagkracht Artikel 8 - Draagkracht Artikel 9 - Correctiefactoren inkomen Artikel 10 - Wijziging van draagkracht(periode) §4 - Verstrekkingen Artikel 11 - Ingangsdatum Artikel 12 - Toekenning
https://lokaleregelgeving.overheid.nl/CVDR346696/3,346696,Verordening individuele inkomenstoeslag Participatiewet Vught 2015,Verordening,2015.0,social_support,gemeente,Vught,Vught,True,True,alleenstaande ouder,"individuele inkomenstoeslag, participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, leeftijd, participatiewet, uitkering, verblijf, ww","aanvraag, adres, kind","“meerinkomsten”), dan is in afwijking van het bepaalde in artikel 3 toch sprake van langdurig laag inkomen en stelt het college de hoogte van de individuele inkomenstoeslag vast onder aftrek van deze meerinkomsten. 3. Als één van de gehuwden is uitgesloten van het recht op individuele inkomenstoeslag ingevolge artikel 11 of 13, eerste lid, van de Participatiewet, komt de rechthebbende echtgenoot in aanmerking voor een individuele inkomenstoeslag naar de hoogte die voor hem als alleenstaande of alleenstaande ouder zou gelden. Hierbij moet worden voldaan aan de eis dat het inkomen gedurende de referteperiode niet hoger is dan 130% van de toepasselijke bijstandsnorm. 4. Als één van de gezinsleden op de peildatum is uitgesloten van het recht op individuele inkomenstoeslag ingevolge de artikel","wet bestuursrecht (Awb). 2. In deze verordening wordt verstaan onder: a. inkomen: 1°. totaal van het inkomen als bedoeld in artikel 32 van de Participatiewet, met dien verstande dat voor de zinsnede ‘een periode waarover een beroep op bijstand wordt gedaan’ moet worden gelezen als ‘de referteperiode’, en; 2°. de algemene bijstand; b. peildatum: datum waarop een persoon individuele inkomenstoeslag aanvraagt; c. referteperiode: periode van 3 jaar voorafgaand aan de peildatum; d. ten laste komend kind: het kind als bedoeld in artikel 4, aanhef, en onderdeel e, van de Participatiewet. Artikel 2. Indienen verzoek Een verzoek als bedoeld in artikel 36, eerste lid, van de Participatiewet, wordt ingediend middels een door het college vastgesteld formulier. HOOFDSTUK 2 - RECHT OP INDIVIDUELE INKOME"
https://lokaleregelgeving.overheid.nl/CVDR746382/1,746382,Beleidsregels Bijzondere Bijstand Albrandswaard 2025,Beleidsregels,2025.0,social_support,gemeente,waar hij zijn woonplaats heeft,waar hij zijn woonplaats heeft,True,True,"alleenstaande ouder, alleenstaande ouders, kinderen, minderjarig, kinderopvang","bijzondere bijstand, individuele inkomenstoeslag, kinderopvang, participatie, regeling, sport, tegemoetkoming, toeslag, witgoed","aow, arbeid, bijstandsnorm, inkomen, kostendelersnorm, leeftijd, participatiewet, uitkering, verblijf, vermogen, woonplaats, ww","aanvraag, aanvragen, adres, beschikking, bewijs, huurovereenkomst, identiteitsbewijs, inschrijving, kind, nota","saties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Hoofdstuk 1 Algemene bepalingen 1.1 Begripsbepalingen Hoofdstuk 2 Bijzondere bijstand is maatwerk 2.1 Inleiding 2.2 Bijzondere bijstand als maatwerk, hoe werkt het? 2.3 Eisen aan de uitvoering Hoofdstuk 3 Algemene uitgangspunten bijzondere bijstand 3.1 Algemene voorwaarden recht op bijzondere bijstand 3.1.1 Algemeen 3.1.2 In Nederland opgekomen en aan Nederland gebonden 3.1.3 Aanvraag tijdig indienen 3.1.4 Jongmeerderjarigen 3.1.5 Geen bijstand voor schulden 3.1.6 Geen noodzakelijke kosten 3.1.7 Voorliggende voorziening 3.1.8 Zeer dringende redenen 3.2 Beoordeling aanvraag bijzondere bijstand 3.2.1 Bijzondere omstandigheden: reserveringscapaciteit 3.2.2","houdsopgave Intitule Hoofdstuk 1 Algemene bepalingen 1.1 Begripsbepalingen Hoofdstuk 2 Bijzondere bijstand is maatwerk 2.1 Inleiding 2.2 Bijzondere bijstand als maatwerk, hoe werkt het? 2.3 Eisen aan de uitvoering Hoofdstuk 3 Algemene uitgangspunten bijzondere bijstand 3.1 Algemene voorwaarden recht op bijzondere bijstand 3.1.1 Algemeen 3.1.2 In Nederland opgekomen en aan Nederland gebonden 3.1.3 Aanvraag tijdig indienen 3.1.4 Jongmeerderjarigen 3.1.5 Geen bijstand voor schulden 3.1.6 Geen noodzakelijke kosten 3.1.7 Voorliggende voorziening 3.1.8 Zeer dringende redenen 3.2 Beoordeling aanvraag bijzondere bijstand 3.2.1 Bijzondere omstandigheden: reserveringscapaciteit 3.2.2 Bijzondere omstandigheden: overig 3.3 Aan de bijstand verbonden verplichtingen 3.4 Nadere verplichtingen 3.5 Hoogte v"
https://lokaleregelgeving.overheid.nl/CVDR746507/1,746507,Beleidsregels bijzondere bijstand 2025 Middelburg,Beleidsregels,2025.0,social_support,gemeente,Middelburg,Middelburg,True,True,"alleenstaande ouder, kinderen, schoolkosten, kinderopvang, kinderopvangtoeslag","bijzondere bijstand, cultuur, individuele inkomenstoeslag, kinderopvang, participatie, regeling, schoolkosten, sport, tegemoetkoming, toeslag, witgoed","arbeid, bijstandsnorm, inkomen, kostendelersnorm, leeftijd, participatiewet, student, uitkering, verblijf, vermogen, ww","aanvraag, aanvragen, adres, beschikking, bewijs, brp, factuur, inschrijving, kind, nota, offerte","woning in eigendom, waarvan de woonkosten gelet op artikel 13 van de Wet op de huurtoeslag wel een belemmering vormt voor huurtoeslag, wanneer het een huurwoning zou betreffen. Hierbij geldt een verlaging van de woonlasten via de hypotheekverstrekker als een voorliggende voorziening op bijstand. 6. Aan de woonkostentoeslag als bedoeld in lid 4 en lid 5 wordt op grond van artikel 55 van de wet de voorwaarde verbonden dat de belanghebbende naar vermogen probeert goedkopere passende woonruimte te vinden (verhuisplicht) en/of een passende woonruimte te aanvaarden. Hiervan dient de belanghebbende bewijsstukken te overleggen. In buitengewone omstandigheden kan tot verlenging van woonkostentoeslag worden overgegaan. 7. De Wet op de huurtoeslag is in relatie tot woonkostentoeslag aan te merken al","e overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Hoofdstuk 1 Algemene bepalingen Artikel Artikel 1 Begripsbepalingen Artikel 2 Aard van de bijzondere bijstand Artikel 3 De aanvraag Artikel 4 Hoogte van de bijstand Artikel 5 Vorm van bijstand aan zelfstandigen Artikel 6 Uitbetaling Artikel 7 Toegang Artikel Hoofdstuk 2 Draagkracht bijstand Artikel Artikel 8 Draagkracht algemeen Artikel 9 Draagkracht in inkomen Artikel 10 Draagkracht in vermogen Hoofdstuk 4 Medische kosten Artikel Artikel 12 Medische kosten Hoofdstuk 5 Duurzame gebruiksgoederen, woninginrichting, baby"
https://lokaleregelgeving.overheid.nl/CVDR693964/2,693964,Beleidsregel financiële overbrugging Participatiewet Goeree-Overflakkee,Beleidsregel,,social_support,gemeente,Goeree,Goeree-Overflakkee,True,True,"alleenstaande ouder, ouder met kind, ouder met kinderen, kinderen","bijzondere bijstand, leefgeld, participatie, regeling, toeslag","bijstandsnorm, inkomen, leeftijd, participatiewet, uitkering, verblijf, vermogen, ww","aanvraag, adres, brp, inschrijving, kind","ng zal in de volgende situaties het meest aan de orde zijn: • statushouders; • ex-gedetineerden; • verlating door partner. Over de afhandeling van de aanvraag om bijstand hebben burgemeester en wethouders contact met de aanvrager. Als uit deze contacten blijkt dat de aanvrager te maken heeft met een overbruggingsprobleem tot de datum van eerste uitbetaling van de bijstand, dan bestaat er mogelijk recht op een overbruggingsuitkering en/of overbrugging ter hoogte van de toeslagen van de Belastingdienst. Hiertoe wordt een schriftelijke aanvraag ingediend. Hij kan deze aanvraag bijvoorbeeld doen tijdens het intakegesprek voor de aanvraag levensonderhoud. Lid 2 De hoogte van de overbruggingsuitkering bedraagt eenmaal de van toepassing zijn bijstandsnorm minus het bedrag van de vakantietoeslag.","dividueel bepaald worden. Een aanvrager die bijvoorbeeld alleenstaande is en inwonend bij zijn ouders, zal minder overbruggingsproblemen hebben als een alleenstaande ouder met kinderen die onlangs verlaten is door de partner. Een overbruggingsuitkering zal in de volgende situaties het meest aan de orde zijn: • statushouders; • ex-gedetineerden; • verlating door partner. Over de afhandeling van de aanvraag om bijstand hebben burgemeester en wethouders contact met de aanvrager. Als uit deze contacten blijkt dat de aanvrager te maken heeft met een overbruggingsprobleem tot de datum van eerste uitbetaling van de bijstand, dan bestaat er mogelijk recht op een overbruggingsuitkering en/of overbrugging ter hoogte van de toeslagen van de Belastingdienst. Hiertoe wordt een schriftelijke aanvraag in"
https://lokaleregelgeving.overheid.nl/CVDR745881/1,745881,Beleidsregels Individuele bijzondere bijstand 2025 gemeente Tilburg,Beleidsregels,2025.0,social_support,gemeente,Tilburg,Tilburg,True,True,"alleenstaande ouder, kinderen, minderjarig, schoolkosten","bijzondere bijstand, individuele inkomenstoeslag, leefgeld, leerlingenvervoer, participatie, regeling, schoolkosten, sport, tegemoetkoming, toeslag, witgoed","aow, arbeid, bijstandsnorm, inkomen, leeftijd, participatiewet, uitkering, verblijf, vermogen, wajong, woonplaats","aanvraag, aanvragen, adres, bankrekening, beschikking, bewijs, kind","re bijstand 2025 gemeente Tilburg Geldend van 29-10-2025 t/m heden IntituléBeleidsregels Individuele bijzondere bijstand 2025 gemeente Tilburg Het college van burgemeester en wethouders van de gemeente Tilburg; Gelet op: • Artikel 4.81 van de Algemene wet bestuursrecht; • Artikel 35 Participatiewet. Overwegende dat: Het college het wenselijk vindt om aan te geven in welke situaties en onder welke voorwaarden er recht op bijzondere bijstand bestaat, Besluit vast te stellen de Beleidsregels Individuele bijzondere bijstand 2025 gemeente Tilburg. Hoofdstuk 1 Begripsomschrijvingen Artikel 1.1 Begripsomschrijvingen 1. Alle begrippen die in deze beleidsregels gebruikt worden en die niet nader worden omschreven hebben dezelfde betekenis als in de Participatiewet en de Algemene wet bestuursrecht (A",aties van de overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Hoofdstuk 1 Begripsomschrijvingen Artikel 1.1 Begripsomschrijvingen Hoofdstuk 2 Algemene bepalingen Artikel 2.1 Aanvraag en bewijsstukken Artikel 2.2 Moment van aanvraag en bijzondere bijstand met terugwerkende kracht Artikel 2.3 Vorm van de bijstand Artikel 2.4 Mee te tellen inkomen Artikel 2.4.a Vaststellen inkomen bij ontvangst voedingsgeld Artikel 2.5 Vaststellen draagkracht uit meer-inkomen Artikel 2.6 Mee te tellen vermogen Artikel 2.7 Vaststellen draagkracht uit meer-vermogen Artikel 2.8 Volgorde inz
https://lokaleregelgeving.overheid.nl/CVDR745231/1,745231,Beleidsregel tijdelijke individuele bijzondere bijstand energiekosten 2024 gemeente Delft,Beleidsregel,2024.0,social_support,gemeente,Delft,Delft,True,True,"alleenstaande ouder, kinderen, minderjarig","bijzondere bijstand, energietoeslag, participatie, regeling, tegemoetkoming, toeslag","bijstandsnorm, ingezetene, inkomen, participatiewet, uitkering, verblijf, vermogen, ww","aanvraag, aanvragen, adres, bewijs, kind, loonstrook, nota, uitkeringsspecificatie","esteld ter compensatie van de gestegen energiekosten in 2024 - Het budget voor dit Tijdelijke Noodfonds Energie 2024 binnen een week was uitgeput - Een gedeelte van de huishoudens met een hoge energierekening en een laag inkomen hierdoor geen gebruik heeft kunnen maken van dit Tijdelijk Noodfonds Energie voor 2024 - het college het wenselijk vindt om aan te geven in welke situaties en onder welke voorwaarden een inwoner in aanmerking kan komen voor een individuele tegemoetkoming in de (stijging van) energielasten; - het daarom wenselijk is voor dit doel een aparte, tijdelijke, beleidsregel vast te stellen; besluit: vast te stellen de Beleidsregel tijdelijke individuele bijzondere bijstand energiekosten 2024 gemeente Delft. Artikel 1 Begripsbepalingen In deze beleidsregel wordt verstaan ond",egevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Artikel 1 Begripsbepalingen Artikel 2 Doelgroep tijdelijke individuele bijzondere bijstand energiekosten 2024 Artikel 3 Hoogte individuele bijzondere bijstand Artikel 4 Aanvraag Artikel 5 Duur Artikel 6 Uitbetaling Artikel 7 Inwerkingtreding Ondertekening Toelichting Permalink Printen Permanente link Naar de actuele versie van de regeling http://lokaleregelgeving.overheid.nl/CVDR745231 Naar de door u bekeken versie http://lokaleregelgeving.overheid.nl/CVDR745231/1 sluiten Regeling vervalt per 01-08-2026 Beleidsregel tijdelijke individuele bijzondere bijstand ener
https://lokaleregelgeving.overheid.nl/CVDR672805/3,672805,"Beleidsregels Handhaving, Participatiewet, IOAW,IOAZ en Bbz 2021",Beleidsregels,2021.0,social_support,gemeente,Amsterdam,Amsterdam,True,True,"alleenstaande ouder, kinderen, minderjarig","participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, kostendelersnorm, participatiewet, uitkering, vermogen, ww","aanvraag, adres, beschikking, bewijs, kind","a. de schending van de inlichtingenplicht niet heeft geleid tot een benadelingsbedrag; b. de schending van de inlichtingenplicht heeft geleid tot een gering benadelingsbedrag. Dat wil zeggen dat het benadelingsbedrag niet hoger is dan € 2.000,-. c. de klant een wijziging, die van invloed kan zijn op zijn recht op uitkering, iets te laat, maar wel uit eigen beweging meldt. Hieraan zijn de volgende voorwaarden verbonden: • De klant meldt de juiste en volledige inlichtingen uit eigen beweging. Dus niet in het kader van een lopend onderzoek (onderzoek of heronderzoek). • Het college heeft de overtreding nog niet zelf geconstateerd. • De klant geeft de inlichtingen binnen een redelijke termijn. De redelijke termijn is maximaal zestig dagen. 2. In afwijking van het eerste lid legt het college we",egtijdig ingrijpen blijft de (financiële) schade voor zowel de klant als de gemeente zoveel mogelijk beperkt. In het kader van signaalsturing worden alle inkomende signalen op relevantie beoordeeld en zo nodig nader onderzocht. Het college kan in haar onderzoek gebruik maken van verschillende instrumenten: 1.2.1.1.Consultgesprekken Als er lichte twijfel bestaat over de rechtmatigheid van bijstandsaanvraag/ bijstandsverlening kan met Handhavers door middel van consultgesprekken worden besproken op welke wijze de twijfel kan worden weggenomen. Dat zorgt ervoor dat we integraal naar de desbetreffende situatie kunnen kijken en tegelijkertijd oog hebben voor omstandigheden van de Amsterdammer. Dit wordt gedaan om onnodige handhavingsonderzoeken te voorkomen en de dienstverlening te versnellen.
https://lokaleregelgeving.overheid.nl/CVDR745126/1,745126,Beleidsregel eenmalige regeling witgoed en inductiekookplaat 2025 gemeente De Ronde Venen,Beleidsregel,2025.0,social_support,gemeente,De Ronde Venen,De Ronde Venen,True,True,alleenstaande ouder,"participatie, regeling, tegemoetkoming, witgoed","bijstandsnorm, inkomen, participatiewet, uitkering, vermogen","aanvraag, aanvragen, adres",evens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Artikel 1 Definities Artikel 2 Apparaten die in aanmerking komen Artikel 3 Hoogte en reikwijdte van de regeling Artikel 4 Beschikbaar budget Artikel 5 Doelgroep Artikel 6 Voorwaarden Artikel 7 Procedure Artikel 8 Inlichtingenplicht Artikel 9 Inwerkingtreding en duur beleidsregels Artikel 10 Citeertitel Artikel 11 Overgangs- en slotbepalingen Ondertekening Permalink Printen Permanente link Naar de actuele versie van de regeling http://lokaleregelgeving.overheid.nl/CVDR745126 Naar de door u bekeken versie http://lokaleregelgeving.overheid.nl/CVDR745126/1 sluiten Rege,"wordt per huishouden maximaal drie keer toegekend voor drie verschillende apparaten. • De hoofdpashouder kiest tussen de apparaten genoemd in artikel 2. Artikel 4 Beschikbaar budget • Voor verstrekking op grond van deze regeling is € 286.865,- beschikbaar. • Als het beschikbare budget uit het eerste lid is verbruikt, bestaat geen aanspraak op verstrekkingen op grond van deze regeling en wordt de aanvraag afgewezen. Artikel 4:25 van de Algemene wet bestuursrecht is naar analogie van toepassing. • Aanvragen worden op volgorde van binnenkomst behandeld. Artikel 5 Doelgroep Tot de doelgroep voor deze regeling behoort de hoofdpashouder van een Groene Hartpas in het pasjaar 2025 van een huishouden dat beschikt over een inkomen tot 120% van de toepasselijke bijstandsnorm en een vermogen tot de g"
https://lokaleregelgeving.overheid.nl/CVDR744892/1,744892,Verordening bijdrageregelingen minimabeleid gemeente Rijssen-Holten 2025,Verordening,2025.0,social_support,gemeente,Rijssen,Rijssen-Holten,True,True,"alleenstaande ouder, kinderen, kindpakket, schoolkosten","bijzondere bijstand, cultuur, kindpakket, participatie, regeling, schoolkosten, sport, tegemoetkoming, toeslag","arbeid, bijstandsnorm, inkomen, leeftijd, participatiewet, student, uitkering, vermogen, ww","aanvraag, aanvragen, adres, bewijs, factuur, kind","heidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Hoofdstuk 1. Begripsbepalingen Artikel 1. Begripsbepalingen Hoofdstuk 2. Doelgroep bepaling Artikel 2. Belanghebbenden Artikel 3. Inkomen Artikel 4. Vermogen Hoofdstuk 3. Bijdrageregelingen Artikel 5. Kindpakket Artikel 6. Voorwaarden voor de bijdrageregeling maatschappelijke participatie met betrekking tot sport, cultuur en vorming Artikel 7. Voorwaarden voor de bijdrageregeling duurzame gebruiksgoederen Artikel 8. Computerregeling Hoofdstuk 4. Uitvoeringsbepalingen Artikel 9. Aanvraag Artikel 10. Verificatie Artikel 11. Uitbetaling Artikel 12. Voorliggende voorziening Hoofdstuk 5. Slotbepalingen Artikel 13. Hardhe","bepaling Artikel 2. Belanghebbenden Artikel 3. Inkomen Artikel 4. Vermogen Hoofdstuk 3. Bijdrageregelingen Artikel 5. Kindpakket Artikel 6. Voorwaarden voor de bijdrageregeling maatschappelijke participatie met betrekking tot sport, cultuur en vorming Artikel 7. Voorwaarden voor de bijdrageregeling duurzame gebruiksgoederen Artikel 8. Computerregeling Hoofdstuk 4. Uitvoeringsbepalingen Artikel 9. Aanvraag Artikel 10. Verificatie Artikel 11. Uitbetaling Artikel 12. Voorliggende voorziening Hoofdstuk 5. Slotbepalingen Artikel 13. Hardheidsclausule Artikel 14. Citeertitel Artikel 15. Inwerkingtreding/intrekking oude verordening Ondertekening Toelichting Verordening bijdrageregelingen minimabeleid gemeente Rijssen-Holten 2025 Permalink Printen Permanente link Naar de actuele versie van de rege"
